Date Time,latitude,longitude,MCC,MNC,PCI,EARFCN,CellID,LAC,RSRP,RSRQ,RSSI,SINR,NB1_EARFCN,NB1_PCI,NB1_RSRQ,NB1_RSRP,NB1_RSSI,NB2_EARFCN,NB2_PCI,NB2_RSRQ,NB2_RSRP,NB2_RSSI,NB3_EARFCN,NB3_PCI,NB3_RSRQ,NB3_RSRP,NB3_RSSI,NB4_EARFCN,NB4_PCI,NB4_RSRQ,NB4_RSRP,NB4_RSSI,NB5_EARFCN,NB5_PCI,NB5_RSRQ,NB5_RSRP,NB5_RSSI,NB6_EARFCN,NB6_PCI,NB6_RSRQ,NB6_RSRP,NB6_RSSI,NB7_EARFCN,NB7_PCI,NB7_RSRQ,NB7_RSRP,NB7_RSSI,NB8_EARFCN,NB8_PCI,NB8_RSRQ,NB8_RSRP,NB8_RSSI,NB9_EARFCN,NB9_PCI,NB9_RSRQ,NB9_RSRP,NB9_RSSI,NB10_EARFCN,NB10_PCI,NB10_RSRQ,NB10_RSRP,NB10_RSSI38.915796883333336,-95.31793663333333,
2024/May/22 15:05:57,311,480,203,2300,216253.32,55302,-92,-16,-55,8,2300,203,-16,-92,-55,2300,386,-14,-91,-69,2300,281,-14,-91,-69,2300,110,-13,-91,-69,38.91645801666667,-95.31802375,
2024/May/22 15:06:00,311,480,281,2300,216247.32,55302,-90,-14,-55,7,2300,281,-14,-91,-56,2300,203,-12,-90,-68,2300,386,-14,-93,-68,38.916371133333335,-95.31934546666666,
2024/May/22 15:06:06,311,480,281,2300,216247.32,55302,-95,-18,-56,6,2300,281,-18,-95,-56,2300,386,-13,-88,-66,2300,203,-13,-91,-66,38.9166881,-95.31944886666666,
2024/May/22 15:06:09,311,480,203,2300,216253.32,55302,-90,-17,-53,0,2300,203,-17,-90,-53,2300,281,-20,-99,-54,2300,386,-14,-92,-66,2300,110,-19,-93,-66,38.91691478333333,-95.31880406666667,
2024/May/22 15:06:12,311,480,203,2300,216253.32,55302,-89,-16,-53,8,2300,203,-15,-89,-54,2300,386,-14,-89,-64,38.9170032,-95.31797608333333,
2024/May/22 15:06:15,311,480,203,2300,216253.32,55302,-90,-15,-54,8,2300,203,-15,-90,-54,2300,386,-11,-89,-68,38.9169913,-95.3171578,
2024/May/22 15:06:18,311,480,203,2300,216253.32,55302,-92,-17,-54,8,2300,203,-17,-92,-54,2300,386,-12,-87,-67,38.91698901666667,-95.31642805,
2024/May/22 15:06:21,311,480,281,2300,216247.32,55302,-90,-14,-56,9,2300,203,-17,-94,-68,2300,386,-19,-95,-68,2300,332,-15,-91,-68,2300,281,-14,-90,-57,38.91682075,-95.31576265,
2024/May/22 15:06:24,311,480,203,2300,216253.32,55302,-91,-18,-52,8,2300,203,-20,-96,-54,38.91612008333333,-95.31555211666667,
2024/May/22 15:06:29,311,480,202,2300,216253.22,55302,-93,-20,-52,0,2300,202,-17,-94,-55,2300,203,-12,-90,-68,2300,386,-16,-92,-68,38.915901483333336,-95.31643296666667,
2024/May/22 15:06:34,311,480,203,2300,216253.32,55302,-92,-15,-56,9,2300,203,-15,-92,-56,2300,202,-14,-94,-71,38.91588741666666,-95.31704285,
2024/May/22 15:06:37,311,480,203,2300,216253.32,55302,-101,-14,-65,9,2300,203,-14,-101,-65,2300,202,-14,-100,-77,38.91587633333333,-95.31779958333334,
2024/May/22 15:06:41,311,480,203,2300,216253.32,55302,-100,-15,-64,10,2300,203,-15,-100,-64,2300,202,-13,-102,-78,38.915880816666665,-95.31822903333334,
2024/May/22 15:06:44,311,480,203,2300,216253.32,55302,-112,-16,-76,8,2300,203,-13,-108,-75,2300,202,-12,-109,-89,38.915894816666665,-95.31850813333334,
2024/May/22 15:06:47,311,480,203,2300,216253.32,55302,-110,-18,-72,8,2300,203,-18,-110,-72,38.91589685,-95.31852783333333,
2024/May/22 15:06:50,311,480,203,2300,216253.32,55302,-108,-15,-73,8,2300,203,-15,-108,-73,38.915890616666665,-95.31849971666666,
2024/May/22 15:06:53,311,480,203,2300,216253.32,55302,-104,-16,-67,14,2300,203,-16,-104,-67,2300,386,-17,-107,-82,38.91587616666666,-95.3184122,
2024/May/22 15:06:56,311,480,203,2300,216253.32,55302,-110,-13,-77,11,2300,203,-13,-110,-77,2300,386,-16,-116,-92,38.91586721666667,-95.3183096,
2024/May/22 15:06:59,311,480,203,2300,216253.32,55302,-116,-16,-79,8,2300,203,-16,-116,-79,2300,386,-12,-114,-93,38.91584028333333,-95.31816696666667,
2024/May/22 15:07:04,311,480,203,2300,216253.32,55302,-111,-16,-75,9,2300,203,-16,-111,-75,2300,386,-13,-111,-90,38.91582165,-95.31809445,
2024/May/22 15:07:07,311,480,203,2300,216253.32,55302,-105,-13,-72,11,2300,203,-15,-110,-75,38.915814166666664,-95.3180432,
2024/May/22 15:07:10,311,480,203,2300,216253.32,55302,-112,-14,-77,10,2300,203,-14,-112,-77,38.91580965,-95.31803698333333,
2024/May/22 15:07:13,311,480,203,2300,216253.32,55302,-110,-15,-75,9,2300,203,-15,-110,-75,38.91580401666667,-95.31803626666667,
2024/May/22 15:07:16,311,480,203,2300,216253.32,55302,-112,-17,-75,8,2300,203,-14,-106,-72,38.915799633333336,-95.31803071666667,
2024/May/22 15:07:19,311,480,203,2300,216253.32,55302,-111,-20,-68,7,2300,203,-20,-111,-68,2300,386,-17,-107,-82,2300,332,-14,-104,-82,2300,110,-19,-110,-82,38.9157733,-95.31800853333333,
2024/May/22 15:07:22,311,480,332,2300,220252.32,55302,-109,-20,-68,7,2300,332,-20,-109,-68,2300,386,-16,-107,-82,2300,203,-12,-103,-82,38.91574885,-95.31798355,
2024/May/22 15:07:25,311,480,203,2300,216253.32,55302,-107,-13,-73,10,2300,203,-13,-104,-70,2300,332,-14,-105,-83,2300,386,-14,-105,-83,38.9157048,-95.31793236666667,
2024/May/22 15:07:30,311,480,203,2300,216253.32,55302,-101,-16,-65,13,2300,203,-16,-101,-65,2300,332,-16,-103,-79,2300,386,-15,-102,-79,38.91567836666667,-95.3178937,
2024/May/22 15:07:33,311,480,203,2300,216253.32,55302,-106,-13,-73,9,2300,203,-13,-106,-73,2300,386,-15,-107,-84,2300,332,-17,-109,-84,38.915669083333334,-95.31788228333333,
2024/May/22 15:07:36,311,480,203,2300,216253.32,55302,-108,-13,-74,11,2300,203,-13,-108,-74,2300,386,-16,-112,-88,2300,332,-16,-115,-88,38.915668733333334,-95.31787966666667,
2024/May/22 15:07:40,311,480,203,2300,216253.32,55302,-106,-16,-70,11,2300,203,-16,-106,-70,2300,386,-15,-107,-83,38.91567128333333,-95.31787508333333,
2024/May/22 15:07:43,311,480,203,2300,216253.32,55302,-108,-13,-74,12,2300,203,-13,-108,-74,2300,386,-16,-110,-86,38.91567143333333,-95.31787506666667,
2024/May/22 15:07:46,311,480,203,2300,216253.32,55302,-104,-15,-69,12,2300,203,-15,-104,-69,2300,386,-13,-106,-85,38.915671683333336,-95.31787575,
2024/May/22 15:07:49,311,480,203,2300,216253.32,55302,-109,-14,-74,10,
