Date Time,latitude,longitude,MCC,MNC,PCI,EARFCN,CellID,LAC,RSRP,RSRQ,RSSI,SINR,NB1_EARFCN,NB1_PCI,NB1_RSRQ,NB1_RSRP,NB1_RSSI,NB2_EARFCN,NB2_PCI,NB2_RSRQ,NB2_RSRP,NB2_RSSI,NB3_EARFCN,NB3_PCI,NB3_RSRQ,NB3_RSRP,NB3_RSSI,NB4_EARFCN,NB4_PCI,NB4_RSRQ,NB4_RSRP,NB4_RSSI,NB5_EARFCN,NB5_PCI,NB5_RSRQ,NB5_RSRP,NB5_RSSI,NB6_EARFCN,NB6_PCI,NB6_RSRQ,NB6_RSRP,NB6_RSSI,NB7_EARFCN,NB7_PCI,NB7_RSRQ,NB7_RSRP,NB7_RSSI,NB8_EARFCN,NB8_PCI,NB8_RSRQ,NB8_RSRP,NB8_RSSI,NB9_EARFCN,NB9_PCI,NB9_RSRQ,NB9_RSRP,NB9_RSSI,NB10_EARFCN,NB10_PCI,NB10_RSRQ,NB10_RSRP,NB10_RSSI5230,78,-10,-91,-64,
01/10/25 16:32:11,39.00630035,-95.22172283333333,311,480,78,5230,216254.1,55302,-94,-10,-67,11,5230,78,-9,-94,-67,5230,79,-12,-100,-80,
01/10/25 16:32:15,39.006300333333336,-95.22172258333333,311,480,78,5230,216254.1,55302,-94,-10,-67,11,5230,78,-10,-94,-67,5230,79,-13,-99,-78,
01/10/25 16:32:18,39.00630031666667,-95.22172241666667,311,480,78,5230,216254.1,55302,-94,-9,-67,13,5230,78,-9,-94,-67,5230,79,-12,-99,-79,
01/10/25 16:32:21,39.00630006666667,-95.2217223,311,480,78,5230,216254.1,55302,-94,-10,-67,12,5230,78,-10,-94,-67,5230,79,-13,-99,-77,
01/10/25 16:32:24,39.00630005,-95.2217222,311,480,78,5230,216254.1,55302,-93,-9,-67,14,5230,78,-9,-93,-67,5230,79,-11,-98,-79,
01/10/25 16:32:27,39.0063,-95.22172191666667,311,480,78,5230,216254.1,55302,-94,-9,-67,14,5230,78,-9,-94,-67,5230,79,-12,-100,-80,
01/10/25 16:32:30,39.006299883333334,-95.22172143333333,311,480,78,5230,216254.1,55302,-94,-11,-66,14,5230,78,-11,-94,-66,5230,79,-13,-97,-76,
01/10/25 16:32:34,39.006299983333335,-95.22172123333333,311,480,78,5230,216254.1,55302,-94,-9,-68,14,5230,78,-9,-94,-68,5230,79,-11,-97,-78,
01/10/25 16:32:38,39.0063,-95.22172101666666,311,480,78,5230,216254.1,55302,-94,-10,-67,13,5230,78,-10,-94,-67,5230,79,-11,-96,-77,
01/10/25 16:32:41,39.006299766666665,-95.2217209,311,480,78,5230,216254.1,55302,-94,-9,-68,13,5230,78,-9,-94,-68,5230,79,-11,-96,-78,
01/10/25 16:32:44,39.00629945,-95.22172065,311,480,78,5230,216254.1,55302,-93,-9,-67,13,5230,78,-9,-93,-67,5230,79,-10,-96,-78,
01/10/25 16:32:47,39.00629945,-95.22172061666667,311,480,78,5230,216254.1,55302,-93,-11,-65,14,5230,78,-11,-93,-65,5230,79,-11,-96,-77,
01/10/25 16:32:50,39.00629985,-95.22172105,311,480,78,5230,216254.1,55302,-94,-9,-67,14,5230,78,-9,-94,-67,5230,79,-10,-97,-79,
01/10/25 16:32:53,39.0062999,-95.2217215,311,480,78,5230,216254.1,55302,-94,-9,-68,13,5230,78,-9,-94,-68,5230,79,-10,-98,-80,
01/10/25 16:32:56,39.0062996,-95.22172155,311,480,78,5230,216254.1,55302,-94,-12,-65,14,5230,78,-12,-94,-65,5230,79,-12,-98,-78,
01/10/25 16:32:59,39.006299766666665,-95.22172173333334,311,480,78,5230,216254.1,55302,-95,-9,-68,11,5230,78,-9,-95,-68,5230,79,-12,-99,-79,
01/10/25 16:33:03,39.00629961666667,-95.22172208333333,311,480,78,5230,216254.1,55302,-95,-9,-69,14,5230,78,-10,-95,-68,5230,79,-13,-99,-78,
01/10/25 16:33:06,39.00629953333333,-95.22172231666667,311,480,78,5230,216254.1,55302,-95,-8,-69,14,5230,78,-8,-95,-69,5230,79,-11,-97,-78,
01/10/25 16:33:09,39.006299516666665,-95.22172236666667,311,480,78,5230,216254.1,55302,-95,-12,-66,11,5230,78,-12,-95,-66,5230,79,-14,-96,-74,
01/10/25 16:33:12,39.00629958333333,-95.22172231666667,311,480,78,5230,216254.1,55302,-94,-11,-66,10,5230,78,-11,-94,-66,5230,79,-12,-96,-76,
01/10/25 16:33:15,39.00629965,-95.22172245,311,480,78,5230,216254.1,55302,-93,-10,-66,12,5230,78,-10,-93,-66,5230,79,-11,-97,-78,
01/10/25 16:33:18,39.00629958333333,-95.22172278333333,311,480,78,5230,216254.1,55302,-94,-9,-67,14,5230,78,-9,-94,-67,5230,79,-10,-95,-77,
01/10/25 16:33:21,39.006299483333336,-95.22172288333333,311,480,78,5230,216254.1,55302,-93,-11,-65,13,5230,78,-11,-93,-65,5230,79,-11,-95,-76,
01/10/25 16:33:24,39.00629936666667,-95.22172313333333,311,480,78,5230,216254.1,55302,-92,-9,-65,12,5230,78,-9,-92,-65,5230,79,-12,-99,-79,
01/10/25 16:33:27,39.00629943333333,-95.22172321666666,311,480,78,5230,216254.1,55302,-92,-10,-65,10,5230,78,-9,-90,-64,5230,79,-10,-96,-77,
01/10/25 16:33:31,39.00629956666667,-95.22172328333333,311,480,78,5230,216254.1,55302,-92,-10,-65,13,5230,78,-10,-92,-65,5230,79,-11,-96,-76,
01/10/25 16:33:34,39.0062996,-95.22172323333334,311,480,78,5230,216254.1,55302,-93,-10,-66,11,5230,78,-10,-93,-66,5230,79,-12,-99,-78,
01/10/25 16:33:38,39.00629961666667,-95.22172331666667,311,480,78,5230,216254.1,55302,-92,-11,-64,11,5230,78,-11,-92,-64,5230,79,-15,-99,-75,
01/10/25 16:33:41,39.00629961666667,-95.22172333333333,311,480,78,5230,216254.1,55302,-92,-11,-63,12,5230,78,-11,-92,-63,5230,79,-14,-97,-74,
01/10/25 16:33:44,39.0062998,-95.22172335,311,480,78,5230,216254.1,55302,-93,-10,-65,11,5230,78,-10,-93,-65,5230,79,-14,-98,-76,
01/10/25 16:33:47,39.00629991666667,-95.22172335,311,480,78,5230,216254.1,55302,-93,-10,-65,12,5230,78,-10,-93,-65,5230,79,-12,-98,-78,
01/10/25 16:33:50,39.006299983333335,-95.22172336666667,311,480,78,5230,216254.1,55302,-92,-11,-64,11,5230,78,-11,-92,-64,5230,79,-15,-99,-75,
01/10/25 16:33:53,39.0063,-95.22172338333333,311,480,78,5230,216254.1,55302,-93,-11,-65,13,5230,78,-11,-93,-65,5230,79,-12,-99,-79,
01/10/25 16:33:56,39.00630006666667,-95.22172341666666,311,480,78,5230,216254.1,55302,-92,-11,-63,12,5230,78,-11,-92,-64,5230,79,-16,-100,-76,
01/10/25 16:34:02,39.00630018333333,-95.22172353333333,311,480,78,5230,216254.1,55302,-92,-9,-66,11,5230,78,-9,-92,-66,5230,79,-13,-100,-79,
01/10/25 16:34:05,39.00630025,-95.22172361666667,311,480,78,5230,216254.1,55302,-92,-10,-64,11,5230,78,-10,-92,-65,5230,79,-14,-100,-78,
01/10/25 16:34:08,39.00630035,-95.22172375,311,480,78,5230,216254.1,55302,-92,-10,-65,11,5230,78,-10,-92,-65,
01/10/25 16:34:12,39.00630045,-95.22172391666666,311,480,78,5230,216254.1,55302,-92,-11,-64,12,5230,78,-11,-92,-64,5230,79,-15,-99,-76,
01/10/25 16:34:15,39.006300466666666,-95.22172393333334,311,480,78,5230,216254.1,55302,-92,-10,-64,12,5230,78,-10,-92,-64,5230,79,-15,-99,-76,
01/10/25 16:34:18,39.0063005,-95.22172395,311,480,78,5230,216254.1,55302,-94,-11,-66,13,5230,78,-11,-94,-66,5230,79,-13,-101,-80,
01/10/25 16:34:21,39.006300483333334,-95.22172398333333,311,480,78,5230,216254.1,55302,-94,-10,-67,12,5230,78,-10,-94,-67,5230,79,-13,-101,-80,
01/10/25 16:34:25,39.006300483333334,-95.22172391666666,311,480,78,5230,216254.1,55302,-94,-9,-67,14,5230,78,-9,-94,-67,5230,79,-12,-100,-80,
01/10/25 16:34:28,39.00630043333334,-95.22172393333334,311,480,78,5230,216254.1,55302,-94,-11,-65,11,5230,78,-11,-94,-65,5230,79,-13,-100,-79,
01/10/25 16:34:31,39.0063004,-95.2217239,311,480,78,5230,216254.1,55302,-95,-10,-68,13,5230,78,-10,-95,-68,5230,79,-11,-100,-81,
01/10/25 16:34:34,39.00630043333334,-95.2217239,311,480,78,5230,216254.1,55302,-94,-12,-65,11,5230,78,-12,-94,-65,5230,79,-13,-98,-77,
01/10/25 16:34:37,39.006300466666666,-95.22172413333334,311,480,78,5230,216254.1,55302,-94,-9,-67,13,5230,78,-9,-94,-67,5230,79,-11,-100,-81,
01/10/25 16:34:40,39.0063005,-95.2217242,311,480,78,5230,216254.1,55302,-94,-9,-67,13,5230,78,-9,-94,-67,5230,79,-10,-99,-80,
01/10/25 16:34:43,39.00630051666667,-95.22172425,311,480,78,5230,216254.1,55302,-94,-10,-67,11,5230,78,-10,-94,-67,
01/10/25 16:34:46,39.0063006,-95.22172436666666,311,480,78,5230,216254.1,55302,-95,-10,-68,13,5230,78,-10,-95,-68,
01/10/25 16:34:49,39.006300716666665,-95.22172443333334,311,480,78,5230,216254.1,55302,-95,-11,-66,13,5230,78,-11,-95,-66,
01/10/25 16:34:52,39.006300683333336,-95.22172458333333,311,480,78,5230,216254.1,55302,-93,-10,-66,11,5230,78,-10,-93,-66,
01/10/25 16:34:56,39.00630066666667,-95.22172461666666,311,480,78,5230,216254.1,55302,-96,-11,-68,10,5230,78,-11,-96,-68,5230,79,-14,-98,-76,
01/10/25 16:35:00,39.00630078333333,-95.2217247,311,480,78,5230,216254.1,55302,-96,-11,-67,10,5230,78,-11,-96,-67,5230,79,-13,-97,-76,
01/10/25 16:35:03,39.00630066666667,-95.22172465,311,480,78,5230,216254.1,55302,-95,-11,-67,11,5230,78,-11,-95,-67,5230,79,-12,-98,-78,
01/10/25 16:35:06,39.0063006,-95.2217248,311,480,78,5230,216254.1,55302,-97,-12,-68,10,5230,78,-12,-97,-68,5230,79,-11,-99,-79,
01/10/25 16:35:09,39.006300583333335,-95.22172486666666,311,480,78,5230,216254.1,55302,-97,-11,-69,11,5230,78,-11,-97,-69,5230,79,-11,-100,-81,
01/10/25 16:35:13,39.00630035,-95.22172476666667,311,480,78,5230,216254.1,55302,-96,-10,-69,10,5230,78,-10,-96,-69,5230,79,-14,-97,-75,
01/10/25 16:35:16,39.0063006,-95.22172485,311,480,78,5230,216254.1,55302,-98,-10,-70,12,5230,78,-10,-94,-67,5230,79,-11,-100,-81,
01/10/25 16:35:19,39.006300616666664,-95.22172495,311,480,78,5230,216254.1,55302,-96,-11,-68,11,5230,78,-10,-97,-70,5230,79,-11,-98,-79,
01/10/25 16:35:25,39.00630043333334,-95.22172491666667,311,480,78,5230,216254.1,55302,-97,-11,-69,13,5230,78,-11,-97,-69,5230,79,-11,-98,-79,
01/10/25 16:35:28,39.00630031666667,-95.22172486666666,311,480,78,5230,216254.1,55302,-97,-12,-68,14,5230,78,-12,-97,-68,5230,79,-13,-97,-76,
01/10/25 16:35:31,39.00630025,-95.22172448333333,311,480,78,5230,216254.1,55302,-97,-9,-70,13,5230,78,-9,-97,-70,5230,79,-10,-98,-80,
01/10/25 16:35:34,39.00630031666667,-95.2217249,311,480,78,5230,216254.1,55302,-96,-10,-69,11,5230,78,-10,-96,-69,5230,79,-11,-97,-78,
01/10/25 16:35:37,39.006300233333334,-95.2217249,311,480,78,5230,216254.1,55302,-97,-12,-67,13,5230,78,-12,-97,-67,5230,79,-12,-99,-79,
01/10/25 16:35:40,39.00630043333334,-95.22172473333333,311,480,78,5230,216254.1,55302,-96,-9,-70,13,5230,78,-9,-96,-70,5230,79,-10,-98,-79,
01/10/25 16:35:43,39.00630056666667,-95.22172458333333,311,480,78,5230,216254.1,55302,-97,-10,-69,14,5230,78,-12,-97,-67,5230,79,-14,-99,-77,
01/16/25 12:20:10,38.91565745,-95.31780713333333,311,480,203,2300,216253.32,55302,-104,-13,-70,6,2300,203,-13,-104,-70,2300,386,-12,-104,-84,
01/16/25 12:20:15,38.91565678333333,-95.31780763333333,311,480,203,2300,216253.32,55302,-106,-14,-72,9,2300,203,-13,-105,-71,2300,386,-12,-104,-84,2300,202,-20,-114,-85,
01/16/25 12:20:18,38.91565681666667,-95.31780761666667,311,480,203,2300,216253.32,55302,-104,-13,-70,9,2300,203,-13,-104,-70,2300,386,-12,-101,-80,2300,202,-20,-112,-80,
01/16/25 12:20:21,38.9156568,-95.31780753333334,311,480,386,2300,216150.32,55302,-104,-13,-70,10,2300,386,-11,-103,-72,2300,203,-13,-105,-83,
01/16/25 12:20:26,38.91565681666667,-95.31780756666667,311,480,386,2300,216150.32,55302,-103,-12,-71,11,2300,386,-12,-103,-71,2300,203,-12,-105,-84,
01/16/25 12:20:29,38.91565683333334,-95.31780756666667,311,480,386,2300,216150.32,55302,-104,-13,-71,10,2300,386,-13,-104,-71,2300,203,-12,-105,-84,
01/16/25 12:20:33,38.91565683333334,-95.31780756666667,311,480,386,2300,216150.32,55302,-105,-13,-72,7,2300,203,-12,-104,-72,2300,386,-13,-105,-72,2300,202,-19,-110,-82,
01/16/25 12:20:36,38.91565683333334,-95.3178075,311,480,203,2300,216253.32,55302,-103,-12,-70,10,2300,203,-12,-103,-70,2300,386,-10,-101,-82,
01/16/25 12:20:39,38.915656866666666,-95.31780748333334,311,480,203,2300,216253.32,55302,-104,-12,-72,9,2300,203,-12,-104,-72,2300,386,-10,-103,-85,
01/16/25 12:20:42,38.9156569,-95.31780741666667,311,480,203,2300,216253.32,55302,-104,-16,-67,9,2300,203,-16,-104,-67,2300,386,-10,-103,-85,
01/16/25 12:20:45,38.915656866666666,-95.31780731666667,311,480,203,2300,216253.32,55302,-103,-13,-70,8,2300,203,-13,-103,-70,2300,386,-11,-103,-84,
01/16/25 12:20:48,38.91565683333334,-95.31780723333334,311,480,203,2300,216253.32,55302,-104,-13,-70,8,2300,203,-13,-104,-70,2300,386,-9,-101,-83,
01/16/25 12:20:51,38.91565678333333,-95.31780718333333,311,480,203,2300,216253.32,55302,-103,-13,-70,9,2300,203,-13,-103,-70,2300,386,-15,-103,-80,2300,202,-18,-106,-80,
01/16/25 12:20:56,38.915656733333336,-95.31780703333334,311,480,203,2300,216253.32,55302,-104,-14,-69,6,2300,203,-14,-104,-69,2300,386,-10,-100,-81,2300,202,-20,-112,-81,
01/16/25 12:20:59,38.91565671666667,-95.31780698333333,311,480,203,2300,216253.32,55302,-102,-11,-70,11,2300,203,-11,-102,-70,2300,386,-13,-102,-81,2300,202,-18,-106,-80,
01/16/25 12:21:03,38.915656733333336,-95.31780686666667,311,480,203,2300,216253.32,55302,-102,-13,-68,7,2300,203,-13,-105,-72,2300,386,-9,-102,-84,2300,202,-20,-111,-83,
01/16/25 12:21:08,38.9156567,-95.3178068,311,480,203,2300,216253.32,55302,-102,-11,-70,8,2300,203,-11,-102,-70,2300,386,-12,-103,-82,2300,202,-18,-108,-82,
01/16/25 12:21:11,38.91565671666667,-95.31780673333333,311,480,203,2300,216253.32,55302,-102,-14,-68,6,2300,203,-14,-102,-68,2300,386,-12,-102,-83,2300,202,-19,-110,-83,
01/16/25 12:21:14,38.91565668333333,-95.31780673333333,311,480,203,2300,216253.32,55302,-104,-12,-71,9,2300,203,-12,-104,-71,2300,386,-12,-105,-84,2300,202,-19,-112,-84,
01/16/25 12:21:17,38.9156567,-95.31780665,311,480,203,2300,216253.32,55302,-104,-18,-66,8,2300,203,-12,-103,-70,2300,202,-19,-110,-83,2300,386,-15,-109,-82,
01/16/25 12:21:22,38.91565665,-95.31780646666667,311,480,203,2300,216253.32,55302,-103,-14,-68,9,2300,203,-14,-103,-68,2300,386,-16,-104,-80,2300,202,-18,-107,-80,
01/16/25 12:21:25,38.91565666666666,-95.31780633333334,311,480,203,2300,216253.32,55302,-102,-11,-70,6,2300,203,-11,-102,-70,2300,386,-13,-105,-84,2300,202,-20,-112,-84,
01/16/25 12:21:28,38.91565668333333,-95.31780631666666,311,480,203,2300,216253.32,55302,-104,-12,-72,10,2300,203,-12,-104,-72,2300,386,-13,-108,-86,2300,202,-18,-114,-86,
01/16/25 12:21:31,38.91565668333333,-95.31780626666666,311,480,203,2300,216253.32,55302,-105,-14,-71,10,2300,203,-14,-105,-71,2300,386,-11,-103,-84,2300,202,-18,-111,-84,
01/16/25 12:21:34,38.91565671666667,-95.31780618333333,311,480,203,2300,216253.32,55302,-105,-14,-71,9,2300,203,-14,-105,-71,2300,386,-14,-105,-83,2300,202,-19,-110,-83,
01/16/25 12:21:36,38.915656766666665,-95.31780608333334,311,480,203,2300,216253.32,55302,-105,-14,-71,9,2300,203,-15,-105,-69,2300,386,-15,-104,-81,2300,202,-20,-112,-81,
01/16/25 12:21:40,38.915656733333336,-95.31780605,311,480,203,2300,216253.32,55302,-102,-16,-66,10,2300,203,-16,-102,-66,2300,202,-19,-110,-83,2300,386,-15,-106,-83,
01/16/25 12:21:43,38.915656733333336,-95.31780601666667,311,480,203,2300,216253.32,55302,-104,-13,-70,9,2300,203,-13,-104,-70,2300,202,-20,-111,-79,2300,386,-13,-101,-79,
01/16/25 12:21:46,38.91565675,-95.31780601666667,311,480,386,2300,216150.32,55302,-104,-14,-70,10,2300,386,-13,-104,-71,2300,203,-12,-102,-82,
01/16/25 12:21:50,38.91565678333333,-95.31780598333333,311,480,386,2300,216150.32,55302,-104,-14,-70,10,2300,386,-14,-104,-70,2300,203,-13,-102,-80,
01/16/25 12:21:53,38.9156568,-95.31780595,311,480,386,2300,216150.32,55302,-104,-13,-71,9,2300,386,-13,-104,-71,2300,203,-10,-103,-84,
01/16/25 12:21:56,38.91565678333333,-95.31780595,311,480,386,2300,216150.32,55302,-106,-14,-71,8,2300,386,-14,-106,-71,2300,203,-11,-104,-85,
01/16/25 12:21:59,38.9156568,-95.31780595,311,480,386,2300,216150.32,55302,-105,-12,-72,10,2300,386,-12,-105,-72,2300,203,-12,-106,-86,
01/16/25 12:22:02,38.9156568,-95.31780595,311,480,386,2300,216150.32,55302,-105,-14,-69,8,2300,203,-13,-104,-71,2300,386,-15,-105,-67,2300,202,-18,-112,-85,
01/16/25 12:22:07,38.91565678333333,-95.31780595,311,480,203,2300,216253.32,55302,-101,-11,-70,10,2300,203,-11,-101,-70,2300,202,-18,-110,-83,
01/16/25 12:22:10,38.91565678333333,-95.31780595,311,480,203,2300,216253.32,55302,-104,-12,-72,10,2300,203,-12,-104,-72,2300,202,-18,-111,-85,
01/16/25 12:22:13,38.91565678333333,-95.31780588333334,311,480,203,2300,216253.32,55302,-105,-16,-69,9,2300,203,-11,-101,-70,2300,202,-19,-108,-81,2300,386,-13,-102,-81,
01/16/25 12:22:20,38.9156568,-95.31780581666666,311,480,203,2300,216253.32,55302,-107,-14,-72,7,2300,203,-14,-107,-72,2300,386,-13,-107,-86,2300,202,-20,-114,-86,
01/16/25 12:22:23,38.91565681666667,-95.3178058,311,480,203,2300,216253.32,55302,-106,-13,-72,8,2300,203,-13,-106,-72,2300,202,-15,-112,-89,2300,386,-14,-111,-89,
01/16/25 12:22:26,38.91565685,-95.31780571666667,311,480,203,2300,216253.32,55302,-105,-14,-71,7,2300,203,-13,-105,-72,2300,386,-12,-103,-83,2300,202,-18,-110,-83,
01/16/25 12:22:31,38.91565683333334,-95.31780563333334,311,480,203,2300,216253.32,55302,-103,-13,-70,10,2300,203,-13,-103,-70,2300,386,-12,-104,-84,2300,202,-20,-113,-84,
01/16/25 12:22:34,38.91565681666667,-95.31780566666667,311,480,203,2300,216253.32,55302,-105,-15,-70,9,2300,203,-15,-105,-70,2300,386,-12,-105,-85,2300,202,-17,-112,-86,
01/16/25 12:22:37,38.9156568,-95.31780568333333,311,480,203,2300,216253.32,55302,-104,-16,-68,8,2300,203,-14,-105,-70,2300,386,-11,-103,-84,2300,202,-18,-110,-84,
01/16/25 12:22:40,38.915656883333334,-95.3178056,311,480,203,2300,216253.32,55302,-103,-16,-67,6,2300,203,-16,-103,-67,2300,386,-16,-103,-79,2300,202,-18,-106,-79,
01/16/25 12:22:43,38.91565685,-95.31780563333334,311,480,203,2300,216253.32,55302,-105,-12,-72,8,2300,203,-15,-107,-72,2300,386,-11,-104,-85,2300,202,-18,-113,-85,
01/16/25 12:22:48,38.915656733333336,-95.31780568333333,311,480,203,2300,216253.32,55302,-108,-15,-72,7,2300,203,-15,-108,-72,2300,386,-14,-107,-84,2300,202,-20,-119,-84,
01/16/25 12:22:51,38.91565668333333,-95.31780575,311,480,203,2300,216253.32,55302,-106,-19,-66,7,2300,203,-19,-106,-66,2300,386,-15,-103,-80,
01/16/25 12:22:55,38.91565668333333,-95.31780573333333,311,480,203,2300,216253.32,55302,-105,-14,-71,7,2300,203,-14,-105,-71,2300,386,-12,-103,-83,2300,202,-20,-111,-82,
01/16/25 12:22:58,38.915656733333336,-95.31780568333333,311,480,203,2300,216253.32,55302,-105,-14,-70,7,2300,203,-14,-105,-70,2300,386,-11,-102,-83,2300,202,-20,-113,-83,
01/16/25 12:23:01,38.9156567,-95.3178057,311,480,203,2300,216253.32,55302,-103,-12,-71,6,2300,203,-12,-103,-71,2300,386,-12,-103,-82,2300,202,-20,-113,-83,
01/16/25 12:23:04,38.9156567,-95.31780568333333,311,480,203,2300,216253.32,55302,-105,-14,-68,9,2300,203,-14,-105,-71,2300,386,-12,-104,-85,2300,202,-20,-114,-84,
01/16/25 12:23:07,38.91565665,-95.31780571666667,311,480,203,2300,216253.32,55302,-105,-15,-70,9,2300,203,-15,-105,-70,2300,386,-14,-104,-82,2300,202,-20,-120,-82,
01/16/25 12:23:10,38.915656633333334,-95.31780563333334,311,480,203,2300,216253.32,55302,-104,-13,-71,10,2300,203,-13,-104,-71,2300,386,-14,-105,-83,2300,202,-20,-116,-83,
01/16/25 12:23:13,38.9156566,-95.31780565,311,480,203,2300,216253.32,55302,-103,-13,-68,11,2300,386,-12,-104,-71,
01/16/25 12:23:18,38.91565658333333,-95.31780548333333,311,480,386,2300,216150.32,55302,-104,-12,-72,7,2300,386,-12,-104,-72,2300,202,-19,-112,-85,2300,203,-15,-106,-83,
01/16/25 12:23:21,38.91565653333333,-95.31780548333333,311,480,386,2300,216150.32,55302,-103,-13,-70,10,2300,386,-13,-103,-70,2300,203,-15,-109,-85,2300,202,-18,-110,-85,
01/16/25 12:23:24,38.91565656666667,-95.3178055,311,480,386,2300,216150.32,55302,-103,-12,-71,8,2300,386,-12,-103,-71,2300,203,-10,-104,-86,2300,202,-18,-113,-86,
01/16/25 12:23:27,38.91565656666667,-95.3178055,311,480,386,2300,216150.32,55302,-104,-14,-69,8,2300,386,-14,-104,-69,2300,203,-15,-106,-83,2300,202,-20,-112,-83,
01/16/25 12:23:30,38.915656483333336,-95.31780545,311,480,386,2300,216150.32,55302,-106,-16,-69,10,2300,386,-16,-106,-69,2300,202,-15,-108,-84,2300,203,-16,-109,-84,
01/16/25 12:23:33,38.915656483333336,-95.31780528333333,311,480,386,2300,216150.32,55302,-103,-12,-70,9,2300,386,-12,-103,-70,2300,203,-13,-105,-84,2300,202,-17,-109,-84,
01/16/25 12:23:36,38.915656483333336,-95.3178053,311,480,386,2300,216150.32,55302,-106,-15,-70,10,2300,386,-15,-106,-70,2300,203,-12,-104,-84,2300,202,-17,-109,-84,
01/16/25 12:23:39,38.91565646666667,-95.3178053,311,480,386,2300,216150.32,55302,-103,-12,-71,10,2300,386,-16,-111,-74,2300,203,-13,-109,-88,2300,202,-16,-112,-88,
01/16/25 12:23:44,38.915656483333336,-95.3178052,311,480,386,2300,216150.32,55302,-107,-14,-73,8,2300,386,-14,-107,-73,2300,203,-15,-110,-87,2300,202,-18,-113,-85,
01/16/25 12:23:47,38.91565645,-95.3178052,311,480,386,2300,216150.32,55302,-108,-18,-70,6,2300,386,-18,-108,-70,2300,203,-13,-106,-85,2300,202,-17,-110,-85,
01/16/25 12:23:50,38.91565645,-95.31780513333334,311,480,386,2300,216150.32,55302,-107,-16,-70,7,2300,386,-16,-107,-70,2300,203,-18,-109,-83,2300,332,-19,-109,-82,2300,202,-18,-109,-83,
01/16/25 12:23:54,38.91565646666667,-95.31780506666666,311,480,386,2300,216150.32,55302,-107,-17,-69,4,2300,386,-17,-107,-69,2300,203,-9,-100,-82,2300,202,-18,-108,-82,
01/16/25 12:23:57,38.915656416666664,-95.3178051,311,480,386,2300,216150.32,55302,-105,-18,-66,7,2300,386,-18,-105,-66,2300,202,-20,-107,-78,2300,203,-18,-108,-78,
01/16/25 12:24:00,38.91565645,-95.31780508333334,311,480,386,2300,216150.32,55302,-108,-17,-71,9,2300,386,-17,-108,-71,2300,203,-13,-106,-85,2300,202,-18,-110,-83,
01/16/25 12:24:03,38.91565643333333,-95.3178051,311,480,203,2300,216253.32,55302,-105,-13,-71,8,2300,203,-13,-105,-71,2300,332,-20,-116,-85,2300,386,-13,-105,-84,
01/16/25 12:24:06,38.91565643333333,-95.3178051,311,480,203,2300,216253.32,55302,-101,-11,-69,10,2300,203,-11,-101,-69,2300,386,-14,-105,-83,2300,332,-15,-106,-82,
01/16/25 12:24:09,38.915656483333336,-95.31780506666666,311,480,203,2300,216253.32,55302,-102,-14,-68,7,2300,203,-14,-102,-68,2300,386,-13,-103,-82,2300,332,-16,-105,-81,
01/16/25 12:24:12,38.915656416666664,-95.3178051,311,480,203,2300,216253.32,55302,-99,-13,-66,9,2300,203,-13,-99,-66,2300,386,-10,-98,-80,2300,332,-16,-105,-80,
01/16/25 12:24:15,38.91565645,-95.31780505,311,480,203,2300,216253.32,55302,-102,-13,-69,10,2300,203,-13,-102,-69,2300,386,-16,-107,-82,2300,332,-16,-109,-82,
01/16/25 12:24:18,38.915656516666665,-95.317805,311,480,203,2300,216253.32,55302,-104,-13,-71,10,2300,203,-13,-104,-71,
01/16/25 12:24:21,38.91565656666667,-95.31780496666667,311,480,203,2300,216253.32,55302,-105,-14,-71,9,2300,203,-14,-105,-71,
01/16/25 12:24:24,38.9156566,-95.31780493333333,311,480,203,2300,216253.32,55302,-106,-15,-70,10,2300,203,-16,-102,-66,
01/16/25 12:24:29,38.91566483333333,-95.31778608333333,311,480,203,2300,216253.32,55302,-98,-16,-61,9,2300,203,-16,-98,-61,
01/16/25 12:24:32,38.915674616666664,-95.31774351666667,311,480,203,2300,216253.32,55302,-103,-12,-68,11,2300,203,-12,-103,-68,
01/16/25 12:24:35,38.915695316666664,-95.31771138333333,311,480,203,2300,216253.32,55302,-99,-14,-63,9,2300,203,-17,-101,-63,2300,202,-20,-106,-78,2300,386,-15,-100,-77,2300,332,-14,-109,-78,
01/16/25 12:24:41,38.91570705,-95.31771365,311,480,203,2300,216253.32,55302,-100,-15,-64,8,2300,203,-15,-100,-64,2300,386,-13,-99,-78,2300,202,-18,-103,-78,2300,332,-13,-99,-78,
01/16/25 12:24:44,38.91570728333333,-95.31771513333334,311,480,203,2300,216253.32,55302,-101,-14,-64,8,2300,203,-14,-101,-64,2300,332,-13,-100,-78,2300,386,-15,-100,-77,2300,202,-16,-104,-77,
01/16/25 12:24:47,38.915707016666666,-95.31771705,311,480,203,2300,216253.32,55302,-100,-12,-63,9,2300,203,-12,-100,-63,2300,386,-13,-99,-78,2300,332,-14,-101,-77,2300,202,-17,-106,-78,
01/16/25 12:24:50,38.91570645,-95.3177171,311,480,386,2300,216150.32,55302,-98,-16,-61,0,2300,386,-14,-98,-63,2300,203,-13,-98,-77,
01/16/25 12:24:53,38.91570635,-95.31771715,311,480,386,2300,216150.32,55302,-97,-15,-62,7,2300,386,-15,-97,-62,2300,203,-16,-99,-75,
