Date Time,latitude,longitude,MCC,MNC,PCI,EARFCN,CellID,LAC,RSRP,RSRQ,RSSI,SINR,NB1_EARFCN,NB1_PCI,NB1_RSRQ,NB1_RSRP,NB1_RSSI,NB2_EARFCN,NB2_PCI,NB2_RSRQ,NB2_RSRP,NB2_RSSI,NB3_EARFCN,NB3_PCI,NB3_RSRQ,NB3_RSRP,NB3_RSSI,NB4_EARFCN,NB4_PCI,NB4_RSRQ,NB4_RSRP,NB4_RSSI,NB5_EARFCN,NB5_PCI,NB5_RSRQ,NB5_RSRP,NB5_RSSI,NB6_EARFCN,NB6_PCI,NB6_RSRQ,NB6_RSRP,NB6_RSSI,NB7_EARFCN,NB7_PCI,NB7_RSRQ,NB7_RSRP,NB7_RSSI,NB8_EARFCN,NB8_PCI,NB8_RSRQ,NB8_RSRP,NB8_RSSI,NB9_EARFCN,NB9_PCI,NB9_RSRQ,NB9_RSRP,NB9_RSSI,NB10_EARFCN,NB10_PCI,NB10_RSRQ,NB10_RSRP,NB10_RSSI
11/30/23 14:41:07,38.9571225,-95.25252455,311,480,389,2300,216840.32,55302,-85,-8,-61,13,
11/30/23 14:41:11,38.9571319,-95.25286605,311,480,389,2300,216840.32,55302,-89,-9,-58,14,
11/30/23 14:41:15,38.95715631666667,-95.25306918333334,311,480,389,2300,216840.32,55302,-88,-10,-60,13,
11/30/23 14:41:19,38.95715641666666,-95.25319593333333,311,480,389,2300,216840.32,55302,-92,-11,-59,10,
11/30/23 14:41:23,38.957165933333336,-95.25342303333333,311,480,282,2300,216839.12,55302,-88,-9,-61,14,
11/30/23 14:41:27,38.95719356666667,-95.25365088333334,311,480,282,2300,216839.12,55302,-93,-11,-60,11,
11/30/23 14:41:31,38.95718505,-95.25371628333333,311,480,282,2300,216839.12,55302,-91,-8,-62,13,
11/30/23 14:41:36,38.95717995,-95.25371983333334,311,480,282,2300,216839.12,55302,-91,-9,-59,12,
11/30/23 14:41:40,38.95718016666667,-95.2537186,311,480,282,2300,216839.12,55302,-91,-10,-59,14,
11/30/23 14:41:44,38.9571801,-95.25371965,311,480,282,2300,216839.12,55302,-92,-11,-61,12,
11/30/23 14:41:49,38.95717938333333,-95.25372093333333,311,480,282,2300,216839.12,55302,-87,-8,-58,16,
11/30/23 14:41:53,38.957179716666666,-95.25382548333333,311,480,282,2300,216839.12,55302,-100,-15,-65,9,
11/30/23 14:41:57,38.95715068333333,-95.2540635,311,480,331,2300,216252.22,55302,-99,-17,-62,0,
11/30/23 14:42:01,38.95714256666667,-95.25425198333333,311,480,282,2300,216839.12,55302,-99,-14,-66,9,
11/30/23 14:42:05,38.957137349999996,-95.25427885,311,480,282,2300,216839.12,55302,-99,-13,-64,8,
11/30/23 14:42:09,38.957127633333336,-95.25428256666666,311,480,282,2300,216839.12,55302,-95,-13,-62,10,
11/30/23 14:42:13,38.9571327,-95.25438851666667,311,480,282,2300,216839.12,55302,-100,-15,-61,7,
11/30/23 14:42:17,38.95711885,-95.25457346666667,311,480,331,2300,216252.22,55302,-97,-16,-61,12,
11/30/23 14:42:21,38.9570467,-95.25469636666666,311,480,331,2300,216252.22,55302,-96,-16,-59,10,
11/30/23 14:42:25,38.95683138333333,-95.2547146,311,480,282,2300,216839.12,55302,-94,-14,-60,10,
11/30/23 14:42:29,38.95652848333334,-95.2547126,311,480,282,2300,216839.12,55302,-95,-12,-63,11,
11/30/23 14:42:34,38.95620723333333,-95.25471965,311,480,282,2300,216839.12,55302,-95,-12,-61,10,
11/30/23 14:42:38,38.95615195,-95.25471858333333,311,480,282,2300,216839.12,55302,-94,-13,-61,10,
11/30/23 14:42:42,38.95613815,-95.2547135,311,480,282,2300,216839.12,55302,-92,-10,-61,12,
11/30/23 14:42:47,38.955991833333336,-95.25469995,311,480,282,2300,216839.12,55302,-91,-11,-60,10,
11/30/23 14:42:51,38.95589376666667,-95.25461065,311,480,389,2300,216840.32,55302,-92,-10,-59,10,
11/30/23 14:42:55,38.9558824,-95.25435575,311,480,389,2300,216840.32,55302,-88,-8,-59,14,
11/30/23 14:42:59,38.955903733333336,-95.25404543333333,311,480,389,2300,216840.32,55302,-78,-6,-45,21,
11/30/23 14:43:03,38.95592935,-95.25367826666667,311,480,389,2300,216840.32,55302,-83,-7,-56,17,
11/30/23 14:43:07,38.95594268333333,-95.25327496666667,311,480,389,2300,216840.32,55302,-82,-7,-50,20,
11/30/23 14:43:11,38.955954266666666,-95.25293566666667,311,480,389,2300,216840.32,55302,-80,-7,-50,20,
11/30/23 14:43:15,38.955960266666665,-95.25260238333334,311,480,389,2300,216840.32,55302,-70,-6,-44,23,
11/30/23 14:43:19,38.95596606666667,-95.25243733333333,311,480,389,2300,216840.32,55302,-68,-8,-36,21,
11/30/23 14:43:23,38.955958833333334,-95.25237833333334,311,480,389,2300,216840.32,55302,-78,-6,-57,16,
11/30/23 14:43:27,38.95593735,-95.25221448333333,311,480,389,2300,216840.32,55302,-78,-7,-51,16,
11/30/23 14:43:31,38.95578185,-95.2520455,311,480,389,2300,216840.32,55302,-69,-6,-41,20,
11/30/23 14:43:35,38.955537183333334,-95.25184326666667,311,480,389,2300,216840.32,55302,-73,-7,-42,19,
11/30/23 14:43:39,38.95539278333333,-95.25163255,311,480,389,2300,216840.32,55302,-74,-6,-48,17,
11/30/23 14:43:43,38.95535246666667,-95.2516004,311,480,389,2300,216840.32,55302,-69,-6,-44,18,
11/30/23 14:43:47,38.955315,-95.25153646666666,311,480,389,2300,216840.32,55302,-76,-8,-47,14,
11/30/23 14:43:51,38.95512395,-95.25139748333334,311,480,389,2300,216840.32,55302,-79,-7,-49,15,
11/30/23 14:43:56,38.954634666666664,-95.25132348333334,311,480,389,2300,216840.32,55302,-91,-12,-59,9,
11/30/23 14:44:00,38.95414948333333,-95.25132653333333,311,480,389,2300,216840.32,55302,-90,-12,-56,10,
11/30/23 14:44:04,38.95373731666667,-95.25132548333333,311,480,278,2300,216455.32,55302,-97,-19,-57,7,
11/30/23 14:44:08,38.953524466666664,-95.2513187,311,480,278,2300,216455.32,55302,-99,-18,-60,8,
11/30/23 14:44:12,38.95349435,-95.25132876666666,311,480,388,2300,216840.22,55302,-89,-11,-56,12,
11/30/23 14:44:16,38.953413766666664,-95.25131291666666,311,480,388,2300,216840.22,55302,-83,-10,-53,13,
11/30/23 14:44:20,38.95315323333333,-95.25131696666666,311,480,388,2300,216840.22,55302,-91,-15,-56,8,
11/30/23 14:44:24,38.9527856,-95.25130833333333,311,480,363,2300,216841.12,55302,-101,-20,-52,2,
11/30/23 14:44:28,38.952396783333334,-95.2513223,311,480,278,2300,216455.32,55302,-83,-14,-48,13,
11/30/23 14:44:32,38.95199765,-95.25133701666667,311,480,278,2300,216455.32,55302,-80,-14,-45,16,
11/30/23 14:44:36,38.951687666666665,-95.25134385,311,480,278,2300,216455.32,55302,-75,-13,-42,17,
11/30/23 14:44:40,38.951544033333334,-95.251336,311,480,278,2300,216455.32,55302,-77,-12,-44,20,
11/30/23 14:44:44,38.95142315,-95.25143645,311,480,278,2300,216455.32,55302,-77,-11,-43,16,
11/30/23 14:44:48,38.95142718333334,-95.251746,311,480,278,2300,216455.32,55302,-77,-14,-42,14,
11/30/23 14:44:52,38.951493666666664,-95.2521622,311,480,278,2300,216455.32,55302,-75,-9,-47,17,311,480,278,2300,216455.32,55302,-74,-10,-42,22,311,480,278,2300,216455.32,55302,-71,-12,-40,23,
11/30/23 14:45:05,38.951545083333336,-95.25295373333333,311,480,278,2300,216455.32,55302,-70,-12,-38,21,
11/30/23 14:45:09,38.951538183333334,-95.25294688333334,311,480,278,2300,216455.32,55302,-69,-10,-39,22,
11/30/23 14:45:13,38.95153883333333,-95.25293865,311,480,278,2300,216455.32,55302,-75,-10,-46,19,
11/30/23 14:45:17,38.9515316,-95.2530429,311,480,278,2300,216455.32,55302,-76,-10,-45,19,
11/30/23 14:45:21,38.951504066666665,-95.25331213333334,311,480,278,2300,216455.32,55302,-79,-11,-46,19,
11/30/23 14:45:25,38.95144475,-95.25366866666667,311,480,278,2300,216455.32,55302,-92,-12,-60,13,
11/30/23 14:45:29,38.95141168333333,-95.25412926666667,311,480,278,2300,216455.32,55302,-89,-14,-55,9,
11/30/23 14:45:33,38.951428416666666,-95.25464523333333,311,480,278,2300,216455.32,55302,-86,-17,-49,9,
11/30/23 14:45:37,38.95143568333334,-95.25503061666667,311,480,278,2300,216455.32,55302,-82,-13,-49,14,
11/30/23 14:45:41,38.9514652,-95.25522658333334,311,480,278,2300,216455.32,55302,-80,-14,-45,13,
11/30/23 14:45:45,38.95151025,-95.25537143333334,
11/30/23 14:45:47,38.95156981666667,-95.25544454999999,311,480,278,2300,216455.32,55302,-80,-14,-46,14,
11/30/23 14:45:50,38.95165681666667,-95.25555153333333,311,480,331,2300,216252.22,55302,-79,-14,-44,14,
11/30/23 14:45:54,38.95168963333333,-95.25575891666666,311,480,331,2300,216252.22,55302,-88,-19,-49,7,
11/30/23 14:45:58,38.9516787,-95.25598115,311,480,278,2300,216455.32,55302,-78,-10,-46,15,
11/30/23 14:46:02,38.9517353,-95.25623058333333,311,480,278,2300,216455.32,55302,-75,-10,-45,17,
11/30/23 14:46:06,38.95176463333333,-95.2563297,311,480,278,2300,216455.32,55302,-75,-9,-45,18,
11/30/23 14:46:10,38.95176791666667,-95.2563468,311,480,278,2300,216455.32,55302,-75,-9,-44,17,
11/30/23 14:46:14,38.95177515,-95.25635655,311,480,278,2300,216455.32,55302,-74,-10,-42,19,
11/30/23 14:46:18,38.95178156666667,-95.25638505,311,480,278,2300,216455.32,55302,-76,-12,-45,17,
11/30/23 14:46:22,38.951840833333335,-95.25656188333333,311,480,278,2300,216455.32,55302,-86,-17,-48,10,
11/30/23 14:46:26,38.95196408333334,-95.25686291666666,311,480,278,2300,216455.32,55302,-80,-16,-44,12,
11/30/23 14:46:30,38.95215955,-95.2572182,311,480,260,2300,216090.32,55302,-82,-11,-51,11,
11/30/23 14:46:34,38.95239266666667,-95.25756366666667,311,480,260,2300,216090.32,55302,-79,-16,-43,8,
11/30/23 14:46:38,38.95268478333333,-95.2578094,311,480,260,2300,216090.32,55302,-79,-16,-43,7,
11/30/23 14:46:42,38.95303485,-95.25794005,311,480,260,2300,216090.32,55302,-82,-16,-45,10,311,480,260,2300,216090.32,55302,-84,-19,-44,9,
11/30/23 14:46:51,38.95364191666667,-95.25795913333333,311,480,260,2300,216090.32,55302,-86,-16,-47,10,
11/30/23 14:46:55,38.95365661666666,-95.2579719,311,480,214,2300,216844.22,55302,-81,-14,-46,7,
11/30/23 14:46:59,38.953750666666664,-95.25796658333333,311,480,214,2300,216844.22,55302,-79,-10,-47,11,
11/30/23 14:47:03,38.9539017,-95.25804581666667,311,480,214,2300,216844.22,55302,-71,-7,-43,16,
11/30/23 14:47:07,38.95392088333333,-95.25835301666666,311,480,214,2300,216844.22,55302,-63,-7,-35,19,
11/30/23 14:47:12,38.953696066666666,-95.25870503333333,311,480,214,2300,216844.22,55302,-69,-7,-42,18,
11/30/23 14:47:16,38.95357838333334,-95.25892578333334,311,480,214,2300,216844.22,55302,-75,-7,-47,14,
11/30/23 14:47:20,38.95357318333333,-95.25911701666666,311,480,214,2300,216844.22,55302,-77,-7,-49,15,
11/30/23 14:47:24,38.95356345,-95.25922735,311,480,214,2300,216844.22,55302,-77,-7,-49,16,
11/30/23 14:47:28,38.953552216666665,-95.25923426666667,311,480,214,2300,216844.22,55302,-77,-8,-49,14,
11/30/23 14:47:32,38.95355036666667,-95.25923113333333,311,480,214,2300,216844.22,55302,-77,-7,-46,15,
11/30/23 14:47:36,38.95355348333333,-95.2592283,311,480,214,2300,216844.22,55302,-76,-7,-49,15,
11/30/23 14:47:40,38.95355365,-95.25922855,311,480,214,2300,216844.22,55302,-82,-8,-51,13,
11/30/23 14:47:44,38.953566083333335,-95.25927255,311,480,214,2300,216844.22,55302,-82,-7,-52,13,
11/30/23 14:47:48,38.95360791666667,-95.25940178333333,311,480,214,2300,216844.22,55302,-73,-7,-47,17,
11/30/23 14:47:52,38.95367481666667,-95.25967035,311,480,214,2300,216844.22,55302,-84,-13,-52,10,
11/30/23 14:47:57,38.95370246666667,-95.26016528333334,311,480,332,2300,216252.32,55302,-82,-15,-46,11,
11/30/23 14:48:01,38.95369505,-95.2605684,311,480,280,2300,216247.22,55302,-79,-11,-46,9,
11/30/23 14:48:05,38.95369745,-95.26101213333334,311,480,364,5230,216841.2,55302,-76,-14,-46,8,
11/30/23 14:48:10,38.95370526666667,-95.26163806666666,311,480,214,5230,216844.2,55302,-78,-19,-41,5,
11/30/23 14:48:14,38.95369475,-95.26210455,311,480,280,5230,216247.2,55302,-68,-11,-40,12,
11/30/23 14:48:18,38.953641866666665,-95.26241841666666,311,480,332,2300,216252.32,55302,-86,-18,-48,9,
11/30/23 14:48:22,38.953627966666666,-95.26251316666666,311,480,280,2300,216247.22,55302,-82,-12,-47,10,
11/30/23 14:48:26,38.95363125,-95.26258361666666,311,480,332,2300,216252.32,55302,-88,-19,-47,9,
11/30/23 14:48:30,38.9535806,-95.26278265,311,480,364,2300,216841.22,55302,-78,-8,-49,14,
11/30/23 14:48:34,38.95340965,-95.26293376666666,311,480,364,2300,216841.22,55302,-81,-8,-53,12,
11/30/23 14:48:38,38.95314161666667,-95.26294651666667,311,480,364,2300,216841.22,55302,-87,-12,-54,9,
11/30/23 14:48:42,38.952959166666666,-95.26293813333334,311,480,364,2300,216841.22,55302,-90,-13,-57,8,
11/30/23 14:48:46,38.95294583333333,-95.26293106666667,311,480,364,2300,216841.22,55302,-89,-11,-56,10,
11/30/23 14:48:52,38.9529314,-95.26292383333333,311,480,364,2300,216841.22,55302,-88,-14,-54,8,
11/30/23 14:48:56,38.9527995,-95.2629003,311,480,364,2300,216841.22,55302,-85,-12,-52,11,
11/30/23 14:49:00,38.95260905,-95.26287055,311,480,364,2300,216841.22,55302,-83,-11,-51,12,
11/30/23 14:49:04,38.9524365,-95.2628186,311,480,364,2300,216841.22,55302,-81,-9,-53,12,
11/30/23 14:49:08,38.95240515,-95.26279546666666,311,480,364,2300,216841.22,55302,-82,-10,-53,8,
11/30/23 14:49:12,38.9523997,-95.26281101666666,311,480,364,2300,216841.22,55302,-77,-8,-48,14,
11/30/23 14:49:17,38.95237051666667,-95.26285383333334,311,480,364,2300,216841.22,55302,-80,-11,-49,8,
11/30/23 14:49:21,38.95233543333333,-95.26289528333334,311,480,364,2300,216841.22,55302,-78,-8,-50,14,
11/30/23 14:49:25,38.952312,-95.26296676666666,311,480,364,2300,216841.22,55302,-80,-8,-51,14,
11/30/23 14:49:29,38.9523024,-95.26302446666666,311,480,364,2300,216841.22,55302,-80,-8,-49,13,
11/30/23 14:49:33,38.95230516666667,-95.2630784,311,480,364,2300,216841.22,55302,-79,-8,-51,13,
11/30/23 14:49:38,38.952302016666664,-95.26313613333333,311,480,364,2300,216841.22,55302,-81,-11,-48,10,
11/30/23 14:49:42,38.952301516666665,-95.26317016666667,311,480,364,2300,216841.22,55302,-78,-9,-46,13,
11/30/23 14:49:46,38.9522939,-95.26321531666666,311,480,364,2300,216841.22,55302,-78,-7,-47,14,
11/30/23 14:49:50,38.95228341666667,-95.26325936666667,311,480,364,2300,216841.22,55302,-77,-7,-50,15,
11/30/23 14:49:54,38.952273616666666,-95.26329696666667,311,480,364,2300,216841.22,55302,-77,-7,-50,13,
11/30/23 14:49:58,38.952252533333336,-95.26336455,311,480,364,2300,216841.22,55302,-77,-6,-50,18,
11/30/23 14:50:02,38.952230183333334,-95.26343451666666,311,480,364,2300,216841.22,55302,-77,-6,-51,19,
11/30/23 14:50:06,38.952197033333334,-95.26350301666666,311,480,364,2300,216841.22,55302,-79,-6,-54,16,
11/30/23 14:50:10,38.95215746666667,-95.26357563333333,311,480,364,2300,216841.22,55302,-79,-6,-54,17,
11/30/23 14:50:14,38.9521187,-95.26364453333333,311,480,364,2300,216841.22,55302,-80,-6,-55,17,
11/30/23 14:50:18,38.9520848,-95.26371236666667,311,480,364,2300,216841.22,55302,-77,-6,-50,19,
11/30/23 14:50:22,38.95206535,-95.26378576666667,311,480,364,2300,216841.22,55302,-77,-6,-48,19,
11/30/23 14:50:26,38.95204725,-95.26386108333334,311,480,364,2300,216841.22,55302,-80,-7,-55,17,
11/30/23 14:50:31,38.952037,-95.2639392,311,480,364,2300,216841.22,55302,-79,-6,-53,18,
11/30/23 14:50:35,38.95205216666667,-95.26398695,311,480,364,2300,216841.22,55302,-78,-5,-48,21,
11/30/23 14:50:38,38.95206085,-95.26400096666667,311,480,364,2300,216841.22,55302,-76,-6,-47,22,
11/30/23 14:50:43,38.95205823333333,-95.2639794,311,480,364,2300,216841.22,55302,-78,-6,-51,20,2300,364,-6,-84,-59,2300,384,-20,-108,-69,
11/30/23 14:50:55,38.952095166666666,-95.2640228,2300,364,-8,-96,-69,2300,332,-19,-107,-79,2300,280,-15,-103,-79,
