Date Time,latitude,longitude,MCC,MNC,PCI,EARFCN,CellID,LAC,RSRP,RSRQ,RSSI,SINR,NB1_EARFCN,NB1_PCI,NB1_RSRQ,NB1_RSRP,NB1_RSSI,NB2_EARFCN,NB2_PCI,NB2_RSRQ,NB2_RSRP,NB2_RSSI,NB3_EARFCN,NB3_PCI,NB3_RSRQ,NB3_RSRP,NB3_RSSI,NB4_EARFCN,NB4_PCI,NB4_RSRQ,NB4_RSRP,NB4_RSSI,NB5_EARFCN,NB5_PCI,NB5_RSRQ,NB5_RSRP,NB5_RSSI,NB6_EARFCN,NB6_PCI,NB6_RSRQ,NB6_RSRP,NB6_RSSI,NB7_EARFCN,NB7_PCI,NB7_RSRQ,NB7_RSRP,NB7_RSSI,NB8_EARFCN,NB8_PCI,NB8_RSRQ,NB8_RSRP,NB8_RSSI,NB9_EARFCN,NB9_PCI,NB9_RSRQ,NB9_RSRP,NB9_RSSI,NB10_EARFCN,NB10_PCI,NB10_RSRQ,NB10_RSRP,NB10_RSSI,,311,480,78,5230,216254.1,55302,-92,-11,-62,11,5230,78,-11,-92,-67,5230,79,-14,-93,-71,
2025/Mar/18 11:39:51,,,311,480,78,5230,216254.1,55302,-87,-11,-58,12,5230,78,-11,-86,-58,5230,79,-13,-88,-65,
2025/Mar/18 11:39:52,,,311,480,78,5230,216254.1,55302,-86,-11,-58,11,5230,78,-11,-87,-58,5230,79,-14,-88,-66,
2025/Mar/18 11:39:53,,,311,480,78,5230,216254.1,55302,-87,-11,-58,11,5230,78,-10,-87,-60,5230,79,-13,-88,-67,
2025/Mar/18 11:39:54,,,311,480,78,5230,216254.1,55302,-87,-10,-60,11,5230,78,-11,-87,-58,5230,79,-13,-88,-66,
2025/Mar/18 11:39:55,,,311,480,78,5230,216254.1,55302,-87,-11,-58,12,5230,78,-11,-87,-58,5230,79,-14,-88,-66,
2025/Mar/18 11:39:56,,,311,480,78,5230,216254.1,55302,-87,-11,-58,11,5230,78,-11,-87,-58,5230,79,-14,-88,-65,
2025/Mar/18 11:39:57,,,311,480,78,5230,216254.1,55302,-87,-11,-60,11,5230,78,-11,-87,-59,5230,79,-13,-88,-65,
2025/Mar/18 11:39:58,,,311,480,78,5230,216254.1,55302,-87,-11,-58,12,5230,78,-11,-87,-58,5230,79,-14,-88,-66,5230,349,-20,-104,-65,
2025/Mar/18 11:39:59,,,311,480,78,5230,216254.1,55302,-87,-11,-61,13,5230,78,-11,-87,-58,5230,79,-13,-88,-65,
2025/Mar/18 11:40:00,,,311,480,78,5230,216254.1,55302,-87,-11,-59,11,5230,78,-11,-87,-59,5230,79,-13,-88,-66,
2025/Mar/18 11:40:01,,,311,480,78,5230,216254.1,55302,-87,-11,-58,11,5230,78,-11,-87,-58,5230,79,-14,-88,-65,
2025/Mar/18 11:40:03,,,311,480,78,5230,216254.1,55302,-86,-11,-57,10,5230,78,-11,-87,-58,5230,79,-13,-87,-66,
2025/Mar/18 11:40:04,,,311,480,78,5230,216254.1,55302,-87,-11,-58,10,5230,78,-11,-86,-57,5230,79,-14,-87,-65,
2025/Mar/18 11:40:05,,,311,480,78,5230,216254.1,55302,-86,-11,-58,11,5230,78,-11,-86,-59,5230,79,-13,-87,-64,
2025/Mar/18 11:40:06,,,311,480,78,5230,216254.1,55302,-87,-12,-57,11,5230,78,-11,-87,-58,5230,79,-14,-87,-66,
2025/Mar/18 11:40:07,,,311,480,78,5230,216254.1,55302,-87,-12,-58,12,5230,78,-11,-87,-57,5230,79,-14,-88,-66,
2025/Mar/18 11:40:08,,,311,480,78,5230,216254.1,55302,-87,-12,-58,11,5230,78,-12,-87,-57,5230,79,-14,-87,-64,
2025/Mar/18 11:40:09,,,311,480,78,5230,216254.1,55302,-87,-12,-57,11,5230,78,-11,-87,-58,5230,79,-13,-88,-67,
2025/Mar/18 11:40:10,,,311,480,78,5230,216254.1,55302,-87,-12,-58,12,5230,78,-12,-87,-57,5230,79,-13,-87,-65,
2025/Mar/18 11:40:11,,,311,480,78,5230,216254.1,55302,-87,-12,-58,11,5230,78,-12,-87,-57,5230,79,-14,-88,-65,
2025/Mar/18 11:40:12,,,311,480,78,5230,216254.1,55302,-87,-12,-58,11,5230,78,-12,-87,-57,5230,79,-14,-88,-67,
2025/Mar/18 11:40:13,,,311,480,78,5230,216254.1,55302,-87,-11,-58,11,5230,78,-11,-87,-58,5230,79,-14,-88,-66,
2025/Mar/18 11:40:15,,,311,480,78,5230,216254.1,55302,-87,-11,-57,11,5230,78,-12,-87,-58,5230,79,-13,-88,-65,
2025/Mar/18 11:40:16,,,311,480,78,5230,216254.1,55302,-87,-12,-57,11,5230,78,-12,-87,-57,5230,79,-14,-88,-64,
2025/Mar/18 11:40:17,,,311,480,78,5230,216254.1,55302,-87,-11,-59,11,5230,78,-11,-87,-58,5230,79,-14,-88,-65,
2025/Mar/18 11:40:18,,,311,480,78,5230,216254.1,55302,-87,-12,-57,13,5230,78,-12,-87,-57,5230,79,-13,-88,-66,
2025/Mar/18 11:40:19,,,311,480,78,5230,216254.1,55302,-87,-12,-57,11,5230,78,-12,-87,-58,5230,79,-13,-88,-66,
2025/Mar/18 11:40:20,,,311,480,78,5230,216254.1,55302,-87,-11,-59,11,5230,78,-11,-87,-58,5230,79,-13,-87,-66,
2025/Mar/18 11:40:21,,,311,480,78,5230,216254.1,55302,-87,-11,-58,11,5230,78,-11,-87,-58,5230,79,-14,-88,-66,
2025/Mar/18 11:40:22,,,311,480,78,5230,216254.1,55302,-87,-12,-59,11,5230,78,-12,-87,-59,5230,79,-14,-88,-66,
2025/Mar/18 11:40:23,,,311,480,78,5230,216254.1,55302,-87,-11,-59,13,5230,78,-11,-87,-58,5230,79,-13,-88,-66,
2025/Mar/18 11:40:24,,,311,480,78,5230,216254.1,55302,-87,-11,-58,11,5230,78,-11,-87,-57,5230,79,-14,-88,-65,
2025/Mar/18 11:40:26,,,311,480,78,5230,216254.1,55302,-87,-12,-58,11,5230,78,-11,-87,-58,5230,79,-14,-88,-66,
2025/Mar/18 11:40:27,,,311,480,78,5230,216254.1,55302,-87,-11,-58,11,5230,78,-11,-87,-59,5230,79,-14,-89,-66,
2025/Mar/18 11:40:28,,,311,480,78,5230,216254.1,55302,-88,-11,-59,11,5230,78,-12,-87,-58,5230,79,-14,-89,-65,5230,481,-20,-104,-65,
2025/Mar/18 11:40:29,,,311,480,78,5230,216254.1,55302,-87,-11,-58,11,5230,78,-11,-86,-57,5230,79,-13,-87,-65,
2025/Mar/18 11:40:30,,,311,480,78,5230,216254.1,55302,-86,-12,-58,11,5230,78,-11,-86,-57,5230,79,-14,-87,-65,
2025/Mar/18 11:40:31,,,311,480,78,5230,216254.1,55302,-86,-11,-57,12,5230,78,-11,-86,-57,5230,79,-14,-88,-65,
2025/Mar/18 11:40:32,,,311,480,78,5230,216254.1,55302,-86,-12,-57,11,5230,78,-11,-86,-58,5230,79,-14,-88,-66,
2025/Mar/18 11:40:33,,,311,480,78,5230,216254.1,55302,-86,-11,-57,11,5230,78,-11,-86,-58,5230,79,-14,-88,-66,
2025/Mar/18 11:40:34,,,311,480,78,5230,216254.1,55302,-86,-11,-58,11,5230,78,-11,-86,-57,5230,79,-13,-87,-65,
2025/Mar/18 11:40:35,,,311,480,78,5230,216254.1,55302,-86,-11,-57,11,5230,78,-12,-86,-57,5230,79,-14,-88,-65,
2025/Mar/18 11:40:36,,,311,480,78,5230,216254.1,55302,-87,-12,-58,11,5230,78,-12,-87,-57,5230,79,-14,-87,-65,
2025/Mar/18 11:40:38,,,311,480,78,5230,216254.1,55302,-86,-12,-58,11,5230,78,-12,-86,-57,5230,79,-14,-88,-65,
2025/Mar/18 11:40:39,,,311,480,78,5230,216254.1,55302,-86,-12,-57,10,5230,78,-12,-87,-58,5230,79,-14,-87,-65,
2025/Mar/18 11:40:40,,,311,480,78,5230,216254.1,55302,-87,-12,-57,11,5230,78,-12,-87,-57,5230,79,-13,-87,-66,
2025/Mar/18 11:40:41,,,311,480,78,5230,216254.1,55302,-86,-12,-57,12,5230,78,-11,-86,-58,5230,79,-14,-88,-65,
2025/Mar/18 11:40:42,,,311,480,78,5230,216254.1,55302,-86,-11,-57,11,5230,78,-12,-86,-57,5230,79,-14,-88,-65,
2025/Mar/18 11:40:43,,,311,480,78,5230,216254.1,55302,-86,-11,-58,11,5230,78,-11,-86,-58,5230,79,-14,-88,-65,
2025/Mar/18 11:40:44,,,311,480,78,5230,216254.1,55302,-86,-12,-57,11,5230,78,-12,-86,-57,5230,79,-14,-87,-66,
2025/Mar/18 11:40:45,,,311,480,78,5230,216254.1,55302,-86,-11,-57,11,5230,78,-12,-86,-57,5230,79,-14,-87,-65,
2025/Mar/18 11:40:46,,,311,480,78,5230,216254.1,55302,-86,-12,-57,12,5230,78,-12,-86,-57,5230,79,-14,-87,-64,
2025/Mar/18 11:40:47,,,311,480,78,5230,216254.1,55302,-86,-12,-57,11,5230,78,-12,-86,-57,5230,79,-13,-87,-66,
2025/Mar/18 11:40:49,,,311,480,78,5230,216254.1,55302,-86,-11,-58,11,5230,78,-12,-86,-57,5230,79,-13,-87,-65,
2025/Mar/18 11:40:50,,,311,480,78,5230,216254.1,55302,-86,-12,-58,11,5230,78,-12,-86,-58,5230,79,-14,-87,-66,
2025/Mar/18 11:40:51,,,311,480,78,5230,216254.1,55302,-87,-12,-58,11,5230,78,-12,-87,-57,5230,79,-13,-88,-66,
2025/Mar/18 11:40:52,,,311,480,78,5230,216254.1,55302,-87,-12,-58,11,5230,78,-12,-86,-57,5230,79,-14,-87,-65,
2025/Mar/18 11:40:53,,,311,480,78,5230,216254.1,55302,-87,-12,-57,11,5230,78,-12,-86,-57,5230,79,-14,-88,-65,
2025/Mar/18 11:40:54,,,311,480,78,5230,216254.1,55302,-87,-12,-57,11,5230,78,-12,-87,-57,5230,79,-13,-87,-65,
2025/Mar/18 11:40:55,,,311,480,78,5230,216254.1,55302,-87,-12,-58,11,5230,78,-11,-87,-58,5230,79,-13,-88,-67,
2025/Mar/18 11:40:56,,,311,480,78,5230,216254.1,55302,-87,-12,-57,10,5230,78,-12,-87,-58,5230,79,-14,-88,-66,
2025/Mar/18 11:40:57,,,311,480,78,5230,216254.1,55302,-87,-11,-58,10,5230,78,-12,-87,-57,5230,79,-14,-87,-65,
2025/Mar/18 11:40:58,,,311,480,78,5230,216254.1,55302,-87,-12,-58,11,5230,78,-12,-87,-59,5230,79,-14,-89,-66,
2025/Mar/18 11:40:59,,,311,480,78,5230,216254.1,55302,-87,-11,-58,11,5230,78,-11,-87,-59,5230,79,-13,-88,-67,
2025/Mar/18 11:41:01,,,311,480,78,5230,216254.1,55302,-87,-11,-58,12,5230,78,-11,-87,-59,5230,79,-13,-88,-66,
2025/Mar/18 11:41:02,,,311,480,78,5230,216254.1,55302,-87,-11,-59,12,5230,78,-11,-87,-58,5230,79,-13,-89,-67,
2025/Mar/18 11:41:03,,,311,480,78,5230,216254.1,55302,-88,-11,-59,12,5230,78,-11,-88,-59,5230,79,-13,-89,-67,
2025/Mar/18 11:41:04,,,311,480,78,5230,216254.1,55302,-88,-11,-59,13,5230,78,-11,-88,-59,5230,79,-13,-89,-67,
2025/Mar/18 11:41:05,,,311,480,78,5230,216254.1,55302,-88,-11,-58,11,5230,78,-11,-88,-58,5230,79,-14,-89,-67,
2025/Mar/18 11:41:06,,,311,480,78,5230,216254.1,55302,-88,-11,-59,12,5230,78,-11,-88,-59,5230,79,-13,-89,-68,
2025/Mar/18 11:41:07,,,311,480,78,5230,216254.1,55302,-88,-11,-59,13,5230,78,-11,-88,-58,5230,79,-13,-89,-66,
2025/Mar/18 11:41:08,,,311,480,78,5230,216254.1,55302,-88,-12,-59,11,5230,78,-11,-88,-60,5230,79,-13,-89,-67,
2025/Mar/18 11:41:09,,,311,480,78,5230,216254.1,55302,-88,-11,-58,13,5230,78,-11,-88,-58,5230,79,-13,-89,-66,
2025/Mar/18 11:41:10,,,311,480,78,5230,216254.1,55302,-87,-12,-58,11,5230,78,-12,-87,-59,5230,79,-13,-89,-67,
2025/Mar/18 11:41:11,,,311,480,78,5230,216254.1,55302,-88,-11,-59,12,5230,78,-11,-88,-59,5230,79,-13,-89,-68,
2025/Mar/18 11:41:13,,,311,480,78,5230,216254.1,55302,-88,-11,-59,12,5230,78,-11,-88,-59,5230,79,-13,-88,-67,
2025/Mar/18 11:41:14,,,311,480,78,5230,216254.1,55302,-88,-11,-60,12,5230,78,-11,-88,-58,5230,79,-12,-88,-66,
2025/Mar/18 11:41:15,,,311,480,78,5230,216254.1,55302,-88,-11,-60,12,5230,78,-11,-88,-59,5230,79,-13,-88,-68,
2025/Mar/18 11:41:16,,,311,480,78,5230,216254.1,55302,-87,-9,-61,12,5230,78,-10,-87,-61,5230,79,-12,-89,-68,
2025/Mar/18 11:41:17,,,311,480,78,5230,216254.1,55302,-87,-11,-58,14,5230,78,-10,-87,-61,5230,79,-13,-89,-68,
2025/Mar/18 11:41:18,,,311,480,78,5230,216254.1,55302,-88,-9,-61,13,5230,78,-9,-88,-60,5230,79,-11,-89,-69,
2025/Mar/18 11:41:19,,,311,480,78,5230,216254.1,55302,-88,-11,-60,15,5230,78,-11,-88,-60,5230,79,-13,-89,-68,
2025/Mar/18 11:41:20,,,311,480,78,5230,216254.1,55302,-88,-11,-60,11,5230,78,-11,-88,-60,5230,79,-13,-89,-67,
2025/Mar/18 11:41:21,,,311,480,78,5230,216254.1,55302,-88,-11,-59,11,5230,78,-11,-88,-59,5230,79,-13,-89,-67,
2025/Mar/18 11:41:22,,,311,480,78,5230,216254.1,55302,-88,-10,-60,11,5230,78,-11,-89,-60,5230,79,-13,-89,-67,
2025/Mar/18 11:41:24,,,311,480,78,5230,216254.1,55302,-88,-11,-59,11,5230,78,-12,-88,-59,5230,79,-13,-89,-65,
2025/Mar/18 11:41:25,,,311,480,78,5230,216254.1,55302,-88,-12,-59,11,5230,78,-12,-88,-58,5230,79,-13,-89,-67,
2025/Mar/18 11:41:26,,,311,480,78,5230,216254.1,55302,-88,-11,-61,11,5230,78,-10,-88,-61,5230,79,-13,-89,-69,
2025/Mar/18 11:41:27,,,311,480,78,5230,216254.1,55302,-89,-11,-59,12,5230,78,-11,-89,-61,5230,79,-14,-90,-68,
2025/Mar/18 11:41:28,,,311,480,78,5230,216254.1,55302,-88,-10,-62,12,5230,78,-10,-88,-59,5230,79,-12,-89,-68,
2025/Mar/18 11:41:29,,,311,480,78,5230,216254.1,55302,-88,-11,-60,11,5230,78,-11,-88,-60,5230,79,-13,-89,-67,
2025/Mar/18 11:41:30,,,311,480,78,5230,216254.1,55302,-88,-10,-61,11,5230,78,-10,-88,-61,5230,79,-12,-89,-69,
2025/Mar/18 11:41:31,,,311,480,78,5230,216254.1,55302,-88,-11,-61,13,5230,78,-11,-89,-59,5230,79,-13,-89,-68,
2025/Mar/18 11:41:32,,,311,480,78,5230,216254.1,55302,-89,-11,-62,12,5230,78,-11,-89,-61,5230,79,-13,-90,-69,
2025/Mar/18 11:41:33,,,311,480,78,5230,216254.1,55302,-89,-11,-61,12,5230,78,-11,-89,-60,5230,79,-13,-90,-68,
2025/Mar/18 11:41:34,,,311,480,78,5230,216254.1,55302,-88,-11,-60,11,5230,78,-11,-88,-59,5230,79,-14,-89,-67,
2025/Mar/18 11:41:36,,,311,480,78,5230,216254.1,55302,-88,-11,-60,12,5230,78,-11,-88,-60,5230,79,-13,-89,-67,
2025/Mar/18 11:41:37,,,311,480,78,5230,216254.1,55302,-88,-11,-59,14,5230,78,-11,-88,-60,5230,79,-13,-89,-68,
2025/Mar/18 11:41:38,,,311,480,78,5230,216254.1,55302,-88,-12,-58,11,5230,78,-12,-89,-59,5230,79,-13,-89,-68,
2025/Mar/18 11:41:39,,,311,480,78,5230,216254.1,55302,-88,-11,-59,11,5230,78,-12,-88,-60,5230,79,-14,-89,-67,
2025/Mar/18 11:41:40,,,311,480,78,5230,216254.1,55302,-89,-12,-60,12,5230,78,-12,-89,-59,5230,79,-14,-90,-65,
2025/Mar/18 11:41:41,,,311,480,78,5230,216254.1,55302,-89,-11,-60,17,5230,78,-11,-88,-60,5230,79,-13,-89,-68,
2025/Mar/18 11:41:42,,,311,480,78,5230,216254.1,55302,-88,-11,-60,11,5230,78,-11,-88,-60,5230,79,-13,-89,-67,
2025/Mar/18 11:41:43,,,311,480,78,5230,216254.1,55302,-89,-11,-59,11,5230,78,-11,-89,-60,5230,79,-13,-89,-67,
2025/Mar/18 11:41:44,,,311,480,78,5230,216254.1,55302,-89,-11,-60,10,5230,78,-11,-89,-61,5230,79,-14,-90,-68,
2025/Mar/18 11:41:45,,,311,480,78,5230,216254.1,55302,-89,-11,-60,11,5230,78,-12,-89,-60,5230,79,-14,-90,-67,
2025/Mar/18 11:41:46,,,311,480,78,5230,216254.1,55302,-88,-11,-60,13,5230,78,-11,-88,-60,5230,79,-13,-89,-68,
2025/Mar/18 11:41:48,,,311,480,78,5230,216254.1,55302,-88,-10,-60,11,5230,78,-11,-88,-60,5230,79,-12,-89,-68,
2025/Mar/18 11:41:49,,,311,480,78,5230,216254.1,55302,-88,-11,-58,15,5230,78,-11,-87,-58,5230,79,-12,-88,-66,
2025/Mar/18 11:41:50,,,311,480,78,5230,216254.1,55302,-87,-11,-59,15,5230,78,-11,-87,-58,5230,79,-13,-89,-67,
2025/Mar/18 11:41:51,,,311,480,78,5230,216254.1,55302,-87,-11,-58,10,5230,78,-11,-87,-58,5230,79,-13,-88,-66,
2025/Mar/18 11:41:52,,,311,480,78,5230,216254.1,55302,-87,-11,-59,14,5230,78,-11,-87,-59,5230,79,-13,-88,-67,
2025/Mar/18 11:41:53,,,311,480,78,5230,216254.1,55302,-88,-11,-59,11,5230,78,-11,-88,-59,5230,79,-13,-89,-66,
2025/Mar/18 11:41:54,,,311,480,78,5230,216254.1,55302,-88,-11,-59,10,5230,78,-11,-88,-59,5230,79,-13,-89,-67,
2025/Mar/18 11:41:55,,,311,480,78,5230,216254.1,55302,-91,-11,-63,17,5230,78,-11,-91,-62,5230,79,-12,-91,-71,
2025/Mar/18 11:41:56,,,311,480,78,5230,216254.1,55302,-89,-11,-61,12,5230,78,-10,-89,-63,5230,79,-13,-91,-70,
2025/Mar/18 11:41:57,,,311,480,78,5230,216254.1,55302,-89,-11,-61,14,5230,78,-11,-89,-61,5230,79,-13,-91,-68,
2025/Mar/18 11:41:59,,,311,480,78,5230,216254.1,55302,-89,-11,-60,13,5230,78,-11,-89,-61,5230,79,-14,-91,-69,
2025/Mar/18 11:42:00,,,311,480,78,5230,216254.1,55302,-89,-11,-61,12,5230,78,-11,-89,-61,5230,79,-13,-91,-69,
2025/Mar/18 11:42:01,,,311,480,78,5230,216254.1,55302,-89,-11,-60,12,5230,78,-11,-89,-60,5230,79,-12,-90,-68,
2025/Mar/18 11:42:02,,,311,480,78,5230,216254.1,55302,-89,-11,-61,19,5230,78,-11,-89,-61,5230,79,-12,-91,-68,
2025/Mar/18 11:42:03,,,311,480,78,5230,216254.1,55302,-89,-11,-60,16,5230,78,-10,-89,-61,5230,79,-12,-91,-70,
2025/Mar/18 11:42:04,,,311,480,78,5230,216254.1,55302,-89,-12,-60,11,5230,78,-12,-89,-60,5230,79,-14,-91,-69,
2025/Mar/18 11:42:05,,,311,480,78,5230,216254.1,55302,-89,-11,-61,11,5230,78,-11,-89,-61,5230,79,-13,-91,-69,
2025/Mar/18 11:42:06,,,311,480,78,5230,216254.1,55302,-89,-11,-61,11,5230,78,-11,-89,-61,5230,79,-13,-91,-69,
2025/Mar/18 11:42:07,,,311,480,78,5230,216254.1,55302,-89,-9,-60,15,5230,78,-10,-89,-63,5230,79,-12,-91,-72,
2025/Mar/18 11:42:08,,,311,480,78,5230,216254.1,55302,-89,-11,-61,18,5230,78,-10,-89,-63,5230,79,-12,-91,-71,
2025/Mar/18 11:42:09,,,311,480,78,5230,216254.1,55302,-89,-9,-64,19,5230,78,-9,-89,-63,5230,79,-11,-91,-72,
2025/Mar/18 11:42:11,,,311,480,78,5230,216254.1,55302,-89,-10,-62,14,5230,78,-10,-89,-62,5230,79,-12,-91,-70,
2025/Mar/18 11:42:12,,,311,480,78,5230,216254.1,55302,-89,-11,-61,15,5230,78,-11,-89,-62,5230,79,-13,-91,-70,
2025/Mar/18 11:42:13,,,311,480,78,5230,216254.1,55302,-89,-8,-64,18,5230,78,-9,-89,-64,5230,79,-11,-91,-72,
2025/Mar/18 11:42:14,,,311,480,78,5230,216254.1,55302,-89,-10,-64,15,5230,78,-9,-89,-64,5230,79,-11,-91,-72,
2025/Mar/18 11:42:15,,,311,480,78,5230,216254.1,55302,-89,-11,-60,14,5230,78,-11,-90,-64,5230,79,-13,-91,-69,
2025/Mar/18 11:42:16,,,311,480,78,5230,216254.1,55302,-89,-11,-63,11,5230,78,-10,-89,-64,5230,79,-12,-92,-71,
2025/Mar/18 11:42:17,,,311,480,78,5230,216254.1,55302,-89,-11,-61,12,5230,78,-11,-89,-61,5230,79,-14,-92,-68,
2025/Mar/18 11:42:18,,,311,480,78,5230,216254.1,55302,-90,-11,-61,11,5230,78,-11,-90,-61,5230,79,-13,-91,-70,
2025/Mar/18 11:42:19,,,311,480,78,5230,216254.1,55302,-90,-11,-60,12,5230,78,-11,-90,-62,5230,79,-13,-91,-70,
2025/Mar/18 11:42:20,,,311,480,78,5230,216254.1,55302,-87,-11,-59,13,5230,78,-11,-87,-59,5230,79,-14,-89,-67,
2025/Mar/18 11:42:21,,,311,480,78,5230,216254.1,55302,-87,-12,-58,11,5230,78,-12,-87,-60,5230,79,-13,-89,-67,
2025/Mar/18 11:42:23,,,311,480,78,5230,216254.1,55302,-87,-11,-58,11,5230,78,-11,-88,-59,5230,79,-14,-89,-66,
2025/Mar/18 11:42:24,,,311,480,78,5230,216254.1,55302,-87,-9,-60,11,5230,78,-9,-87,-62,5230,79,-11,-89,-70,
2025/Mar/18 11:42:25,,,311,480,78,5230,216254.1,55302,-87,-9,-60,16,5230,78,-9,-87,-62,5230,79,-11,-89,-69,
2025/Mar/18 11:42:26,,,311,480,78,5230,216254.1,55302,-88,-8,-62,17,5230,78,-8,-88,-62,5230,79,-10,-89,-70,
2025/Mar/18 11:42:27,,,311,480,78,5230,216254.1,55302,-87,-10,-59,14,5230,78,-10,-87,-62,5230,79,-12,-88,-68,
2025/Mar/18 11:42:28,,,311,480,78,5230,216254.1,55302,-87,-8,-61,12,5230,78,-8,-87,-62,5230,79,-10,-89,-70,
2025/Mar/18 11:42:29,,,311,480,78,5230,216254.1,55302,-87,-10,-58,11,5230,78,-11,-87,-59,5230,79,-13,-88,-65,
2025/Mar/18 11:42:30,,,311,480,78,5230,216254.1,55302,-87,-10,-60,11,5230,78,-10,-87,-61,5230,79,-12,-88,-68,
2025/Mar/18 11:42:31,,,311,480,78,5230,216254.1,55302,-87,-11,-58,11,5230,78,-11,-87,-60,5230,79,-13,-88,-67,
2025/Mar/18 11:42:32,,,311,480,78,5230,216254.1,55302,-87,-10,-60,12,5230,78,-10,-87,-61,5230,79,-12,-88,-70,
2025/Mar/18 11:42:33,,,311,480,78,5230,216254.1,55302,-87,-11,-58,12,5230,78,-11,-87,-61,5230,79,-13,-89,-69,5230,423,-20,-108,-70,
2025/Mar/18 11:42:35,,,311,480,78,5230,216254.1,55302,-87,-11,-59,11,5230,78,-11,-88,-60,5230,79,-13,-89,-68,
2025/Mar/18 11:42:36,,,311,480,78,5230,216254.1,55302,-90,-11,-63,11,5230,78,-10,-90,-64,5230,79,-13,-91,-72,
2025/Mar/18 11:42:37,,,311,480,78,5230,216254.1,55302,-90,-11,-60,11,5230,78,-11,-90,-60,5230,79,-14,-90,-68,
2025/Mar/18 11:42:38,,,311,480,78,5230,216254.1,55302,-91,-11,-64,10,5230,78,-11,-92,-63,5230,79,-13,-93,-72,
2025/Mar/18 11:42:39,,,311,480,78,5230,216254.1,55302,-90,-11,-62,11,5230,78,-11,-91,-63,5230,79,-13,-93,-74,
2025/Mar/18 11:42:40,,,311,480,78,5230,216254.1,55302,-90,-11,-61,10,5230,78,-10,-90,-62,5230,79,-12,-92,-70,
2025/Mar/18 11:42:41,,,311,480,78,5230,216254.1,55302,-89,-11,-61,11,5230,78,-11,-90,-61,5230,79,-14,-91,-69,
2025/Mar/18 11:42:42,,,311,480,78,5230,216254.1,55302,-89,-11,-61,11,5230,78,-11,-89,-62,5230,79,-13,-90,-69,
2025/Mar/18 11:42:43,,,311,480,78,5230,216254.1,55302,-90,-11,-60,11,5230,78,-11,-90,-60,5230,79,-13,-91,-69,
2025/Mar/18 11:42:44,,,311,480,78,5230,216254.1,55302,-90,-11,-60,10,5230,78,-11,-90,-60,5230,79,-13,-91,-70,
2025/Mar/18 11:42:46,,,311,480,78,5230,216254.1,55302,-90,-10,-62,10,5230,78,-10,-89,-61,5230,79,-12,-90,-69,
2025/Mar/18 11:42:47,,,311,480,78,5230,216254.1,55302,-89,-11,-59,11,5230,78,-11,-89,-62,5230,79,-13,-90,-67,
2025/Mar/18 11:42:48,,,311,480,78,5230,216254.1,55302,-90,-10,-62,10,5230,78,-10,-90,-61,5230,79,-12,-90,-69,
2025/Mar/18 11:42:49,,,311,480,78,5230,216254.1,55302,-90,-11,-61,10,5230,78,-11,-90,-61,5230,79,-13,-91,-69,
2025/Mar/18 11:42:50,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-10,-89,-61,5230,79,-12,-90,-69,
2025/Mar/18 11:42:51,,,311,480,78,5230,216254.1,55302,-89,-11,-62,11,5230,78,-10,-89,-61,5230,79,-13,-90,-69,
2025/Mar/18 11:42:52,,,311,480,78,5230,216254.1,55302,-90,-10,-61,11,5230,78,-10,-90,-62,5230,79,-12,-91,-69,
2025/Mar/18 11:42:53,,,311,480,78,5230,216254.1,55302,-89,-11,-61,11,5230,78,-11,-89,-60,5230,79,-14,-90,-68,
2025/Mar/18 11:42:54,,,311,480,78,5230,216254.1,55302,-89,-10,-62,11,5230,78,-10,-89,-61,5230,79,-13,-90,-69,
2025/Mar/18 11:42:55,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-10,-89,-61,5230,79,-12,-90,-70,
2025/Mar/18 11:42:56,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-10,-89,-60,5230,79,-13,-90,-68,
2025/Mar/18 11:42:58,,,311,480,78,5230,216254.1,55302,-89,-12,-59,11,5230,78,-12,-89,-58,5230,79,-15,-90,-66,
2025/Mar/18 11:42:59,,,311,480,78,5230,216254.1,55302,-89,-10,-62,11,5230,78,-10,-89,-63,5230,79,-12,-90,-69,
2025/Mar/18 11:43:00,,,311,480,78,5230,216254.1,55302,-89,-11,-59,11,5230,78,-11,-89,-60,5230,79,-13,-90,-67,
2025/Mar/18 11:43:01,,,311,480,78,5230,216254.1,55302,-90,-12,-60,11,5230,78,-12,-90,-60,5230,79,-14,-91,-68,
2025/Mar/18 11:43:02,,,311,480,78,5230,216254.1,55302,-89,-9,-62,14,5230,78,-10,-89,-59,5230,79,-12,-91,-71,
2025/Mar/18 11:43:03,,,311,480,78,5230,216254.1,55302,-89,-11,-60,13,5230,78,-11,-89,-59,5230,79,-14,-90,-67,
2025/Mar/18 11:43:04,,,311,480,78,5230,216254.1,55302,-90,-11,-62,14,5230,78,-11,-89,-60,5230,79,-12,-90,-69,
2025/Mar/18 11:43:05,,,311,480,78,5230,216254.1,55302,-89,-12,-60,12,5230,78,-12,-89,-59,5230,79,-14,-90,-68,
2025/Mar/18 11:43:06,,,311,480,78,5230,216254.1,55302,-89,-9,-61,14,5230,78,-9,-89,-63,5230,79,-12,-90,-71,
